pet_name,pet_type,sex,age,location,link,breed,color,size,weight,pet_id,hair,rescue,address,Spayed,Neutered,Spayed / Neutered,Shots Up to Date,Purebred,Has Special Needs,Declawed,Not Good with Kids,Good with Kids,House-trained,Good with Cats,Not Good with Cats,Good with Dogs,Not Good with Dogs,Needs Experienced Adopter
Tina,cat,Female,senior,"Tinley Park, IL",https://www.adoptapet.com/pet/25475167-tinley-park-illinois-cat,Domestic Shorthair,Brown or Chocolate,,,7651133,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,,,,,,,,,
Strawberry,cat,Male,senior,"Tinley Park, IL",https://www.adoptapet.com/pet/25475169-tinley-park-illinois-cat,Domestic Shorthair,Orange or Red,,,6243950,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",,Yes,,,,,,,,,,,,,
Callie 2,cat,Female,kitten,"Tinley Park, IL",https://www.adoptapet.com/pet/25364069-tinley-park-illinois-kitten,Domestic Shorthair,All Black,,,41403100,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,,,,,,,,,
Betty White,cat,Female,adult,"Tinley Park, IL",https://www.adoptapet.com/pet/25495291-tinley-park-illinois-cat,Domestic Shorthair,White,,,16126444,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,Yes,,,Yes,,,,,
Sally,cat,Female,kitten,"Tinley Park, IL",https://www.adoptapet.com/pet/24134272-tinley-park-illinois-kitten,Domestic Shorthair,Brown or Chocolate,,,40222005,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,,,,,,,,,
Molly (2),cat,Female,kitten,"Tinley Park, IL",https://www.adoptapet.com/pet/24134271-tinley-park-illinois-kitten,Domestic Shorthair,Brown or Chocolate,,,40221996,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,,,,,,,,,
Maddox 2,cat,Male,kitten,"Tinley Park, IL",https://www.adoptapet.com/pet/25520336-tinley-park-illinois-kitten,Domestic Longhair/Domestic Shorthair,All Black,,,41613668,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",,Yes,,,,,,,,,,,,,
Frankie,cat,Male,kitten,"Tinley Park, IL",https://www.adoptapet.com/pet/25520597-tinley-park-illinois-kitten,Domestic Shorthair,All Black,,,41613722,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",,Yes,,,,,,,,,,,,,
Kellin,cat,Male,kitten,"Tinley Park, IL",https://www.adoptapet.com/pet/25520743-tinley-park-illinois-kitten,Domestic Longhair/Domestic Shorthair,All Black,,,41613767,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",,Yes,,,,,,,,,,,,,
Lena (in Foster Home),cat,Female,kitten,"Tinley Park, IL",https://www.adoptapet.com/pet/24954714-tinley-park-illinois-kitten,Domestic Shorthair,All Black,,,40445471,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,,,,,,,,,
MJ,cat,Male,adult,"Tinley Park, IL",https://www.adoptapet.com/pet/24624988-tinley-park-illinois-cat,Domestic Shorthair,Brown or Chocolate,,,40812146,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",,Yes,,,,,,,,,,,,,
Sarah,cat,Female,adult,"Tinley Park, IL",https://www.adoptapet.com/pet/24963685-tinley-park-illinois-cat,Domestic Shorthair,All Black,,,41143971,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,,,,,,,,,
Madame,cat,Female,adult,"Tinley Park, IL",https://www.adoptapet.com/pet/25124088-tinley-park-illinois-cat,Domestic Shorthair,All Black,,,41329916,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,,,,,,,,,
Mara,cat,Female,kitten,"Tinley Park, IL",https://www.adoptapet.com/pet/25176013-tinley-park-illinois-kitten,Domestic Shorthair,White,,,41380132,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,,,,,,,,,
carly,cat,Female,,"Lyons, IL",https://www.adoptapet.com/pet/18016220-lyons-illinois-cat,American Shorthair,"Gray, Blue or Silver Tabby",,,10853715,short,Azrael's Place NFP,"Lyons, IL 60534",Yes,,,,,,,,,,,,,,
Luna,cat,Female,young,"Lyons, IL",https://www.adoptapet.com/pet/18016230-lyons-illinois-cat,Domestic Shorthair,All Black,,,8993564,short,Azrael's Place NFP,"Lyons, IL 60534",,,,,,,,Yes,,Yes,,,,,
Scooter,cat,Male,adult,"Lyons, IL",https://www.adoptapet.com/pet/15358302-lyons-illinois-cat,American Shorthair,"Gray, Blue or Silver Tabby",,,9904788,short,Azrael's Place NFP,"Lyons, IL 60534",,Yes,,,,,,,Yes,,Yes,,Yes,,
Cat the Theo,cat,Male,adult,"Lyons, IL",https://www.adoptapet.com/pet/21776581-lyons-illinois-cat,Bombay,All Black,,,12996953-18-0026,short,Azrael's Place NFP,"Lyons, IL 60534",,Yes,,,,,,Yes,,Yes,Yes,,,,
Ezra,cat,Male,adult,"Lyons, IL",https://www.adoptapet.com/pet/21776486-lyons-illinois-cat,Maine Coon,White,,,12996535-18-0023,long,Azrael's Place NFP,"Lyons, IL 60534",,Yes,,Yes,,,,,Yes,Yes,Yes,,Yes,,
Mama Mia,cat,Female,young,"Lyons, IL",https://www.adoptapet.com/pet/22107415-lyons-illinois-cat,Oriental,Orange or Red (Mostly),,,13131734-18-0030,short,Azrael's Place NFP,"Lyons, IL 60534",Yes,,,,,,,,Yes,Yes,Yes,,Yes,,
Jerry,cat,Male,kitten,"Lyons, IL",https://www.adoptapet.com/pet/21276845-lyons-illinois-kitten,Turkish Van,"Gray, Blue or Silver Tabby",,,12809567-18-0006,short,Azrael's Place NFP,"Lyons, IL 60534",,Yes,,Yes,,,,,Yes,Yes,Yes,,Yes,,
Gaia,cat,Female,kitten,"Lyons, IL",https://www.adoptapet.com/pet/21275789-lyons-illinois-kitten,Domestic Shorthair,Black (Mostly),,,12809092-18-0003,short,Azrael's Place NFP,"Lyons, IL 60534",,,,Yes,,,,,,Yes,Yes,,,,
Louise,cat,Female,adult,"Lyons, IL",https://www.adoptapet.com/pet/21275703-lyons-illinois-cat,Domestic Shorthair,All Black,,,12809031-18-0002,short,Azrael's Place NFP,"Lyons, IL 60534",Yes,,,Yes,,,,,,Yes,,Yes,,,
Ren,cat,Female,young,"Lyons, IL",https://www.adoptapet.com/pet/17429538-lyons-illinois-cat,Bombay,All Black,,,10518886,short,Azrael's Place NFP,"Lyons, IL 60534",Yes,,,,,,,,,,,,,,
Kobe,cat,Female,young,"Lyons, IL",https://www.adoptapet.com/pet/15358296-lyons-illinois-cat,Bombay,All Black,,,9904286,,Azrael's Place NFP,"Lyons, IL 60534",Yes,,,,,,,,,,Yes,,Yes,,
Whychin,cat,Male,,"Lyons, IL",https://www.adoptapet.com/pet/17789236-lyons-illinois-cat,American Shorthair,White (Mostly),,,11180596,short,Azrael's Place NFP,"Lyons, IL 60534",,Yes,,,,,,,,,,,,,
Blacking,cat,Male,,"Lyons, IL",https://www.adoptapet.com/pet/17789235-lyons-illinois-cat,American Shorthair,White (Mostly),,,11180595,short,Azrael's Place NFP,"Lyons, IL 60534",,Yes,,,,,,,,,,,,,
Christa,cat,Female,,"Lyons, IL",https://www.adoptapet.com/pet/15544386-lyons-illinois-cat,American Shorthair,All Black,,,10006361,short,Azrael's Place NFP,"Lyons, IL 60534",Yes,,,,,,,,,,,,,,
Jamison,cat,Male,,"Lyons, IL",https://www.adoptapet.com/pet/17687823-lyons-illinois-cat,American Shorthair,Brown Tabby,,,10851041,short,Azrael's Place NFP,"Lyons, IL 60534",,,,,,,,,,,,,,,
Feya,cat,Female,kitten,"Lyons, IL",https://www.adoptapet.com/pet/15358293-lyons-illinois-kitten,American Shorthair,Black & White or Tuxedo,,,9903866,short,Azrael's Place NFP,"Lyons, IL 60534",,,,,,,,,Yes,,Yes,,Yes,,
Clarice,cat,Female,,"Lyons, IL",https://www.adoptapet.com/pet/17777073-lyons-illinois-cat,American Shorthair,Brown Tabby,,,10785377,short,Azrael's Place NFP,"Lyons, IL 60534",Yes,,,,,,,,,,,,,,
Cindy Clawford,cat,Female,young,"Lyons, IL",https://www.adoptapet.com/pet/18016221-lyons-illinois-cat,American Shorthair,Brown Tabby,,,10518899,short,Azrael's Place NFP,"Lyons, IL 60534",,,,,,,,,,,,,,,
Fable,cat,Female,young,"Lyons, IL",https://www.adoptapet.com/pet/15958874-lyons-illinois-cat,American Shorthair,White (Mostly),,,10220282,short,Azrael's Place NFP,"Lyons, IL 60534",,,,,,,,,Yes,,Yes,,Yes,,
Noir,cat,Female,,"Lyons, IL",https://www.adoptapet.com/pet/16039141-lyons-illinois-cat,Bombay,All Black,,,10259695,short,Azrael's Place NFP,"Lyons, IL 60534",Yes,,,,,,,,,,,,,,
Tiki,cat,Female,,"Lyons, IL",https://www.adoptapet.com/pet/16856945-lyons-illinois-cat,Russian Blue,Gray or Blue (Mostly),,,10245481,short,Azrael's Place NFP,"Lyons, IL 60534",,,,,,,,,,,,,,,
Pure Blue royal blood is what Taylor brings to you,cat,Female,adult,"Lyons, IL",https://www.adoptapet.com/pet/12696165-lyons-illinois-cat,Domestic Mediumhair,"Gray, Blue or Silver Tabby",,,8398135,,Azrael's Place NFP,"Lyons, IL 60534",Yes,,,Yes,,,,,,Yes,,Yes,,Yes,
Cheryl,cat,Female,young,"Lyons, IL",https://www.adoptapet.com/pet/16917013-lyons-illinois-cat,American Shorthair,Brown Tabby,,,10519130,medium,Azrael's Place NFP,"Lyons, IL 60534",,,,,,,,,,,,,,,
Indy,cat,Female,,"Lyons, IL",https://www.adoptapet.com/pet/16877641-lyons-illinois-cat,American Shorthair,Calico or Dilute Calico,,,10703157,short,Azrael's Place NFP,"Lyons, IL 60534",Yes,,,,,,,,,,,,,,
Marshmallow,cat,Male,,"Lyons, IL",https://www.adoptapet.com/pet/15958876-lyons-illinois-cat,Balinese,White,,,9834781,medium,Azrael's Place NFP,"Lyons, IL 60534",,Yes,,,,Yes,,Yes,,,Yes,,,,
Dreamer,cat,Male,,"Lyons, IL",https://www.adoptapet.com/pet/16736636-lyons-illinois-cat,American Shorthair,Orange or Red (Mostly),,,10629330,short,Azrael's Place NFP,"Lyons, IL 60534",,Yes,,,,,,,,,,,,,
King,cat,Male,young,"Cicero, IL",https://www.adoptapet.com/pet/25367945-cicero-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,,892726,,Private Owner,"Cicero, IL",,,,,,,,,,,,,,,
Nala,cat,Female,kitten,"Cicero, IL",https://www.adoptapet.com/pet/25345546-cicero-illinois-kitten,Domestic Shorthair,Brown or Chocolate (Mostly),,,888167,,Private Owner,"Cicero, IL",,,,,,,,,Yes,Yes,Yes,,Yes,,Yes
Boy,cat,Male,adult,"Berwyn, IL",https://www.adoptapet.com/pet/21852977-berwyn-illinois-cat,Domestic Mediumhair,Brown Tabby,,,362814,,Private Owner,"Berwyn, IL",,Yes,,,,,,,Yes,Yes,Yes,,,,
Little Bit,cat,Female,young,"Berwyn, IL",https://www.adoptapet.com/pet/25335541-berwyn-illinois-cat,Siamese,All Black,,,886106,,Private Owner,"Berwyn, IL",Yes,,,,,,,,,,,,,,
Josie,cat,Female,adult,"La Grange, IL",https://www.adoptapet.com/pet/22600040-la-grange-illinois-cat,Domestic Longhair,Gray or Blue (Mostly),,,436028,,Private Owner,"La Grange, IL",Yes,,,Yes,,,,,Yes,Yes,Yes,,,Yes,
Barney,cat,Male,young,"La Grange, IL",https://www.adoptapet.com/pet/24935038-la-grange-illinois-cat,Domestic Mediumhair,Orange or Red,,,792509,,Private Owner,"La Grange, IL",,Yes,,,,,,,,,,,,,
Cali,cat,Female,adult,"Hammond, IN",https://www.adoptapet.com/pet/24740384-hammond-indiana-cat,Calico,Calico or Dilute Calico,,,753647,,Private Owner,"Hammond, IN",Yes,,,,,,,,Yes,Yes,,Yes,,Yes,Yes
Friday,cat,Male,adult,"Brookfield, IL",https://www.adoptapet.com/pet/24249614-brookfield-illinois-cat,Domestic Mediumhair,Orange or Red,,,664068,,Private Owner,"Brookfield, IL",,Yes,,,,,,,Yes,Yes,Yes,,,Yes,
Nimh,cat,Female,adult,"Brookfield, IL",https://www.adoptapet.com/pet/24249643-brookfield-illinois-cat,Domestic Mediumhair,Gray or Blue,,,664074,,Private Owner,"Brookfield, IL",,,,,,,,,Yes,Yes,Yes,,,Yes,
Charlie,cat,Male,adult,"Brookfield, IL",https://www.adoptapet.com/pet/25288295-brookfield-illinois-cat,Domestic Shorthair,Orange or Red Tabby,,,875752,,Private Owner,"Brookfield, IL",,Yes,,,,,,,,,,,,,
Ozzie,cat,Male,senior,"Orland Park, IL",https://www.adoptapet.com/pet/23336811-orland-park-illinois-cat,Domestic Mediumhair,"Gray, Blue or Silver Tabby",,,523765,,Private Owner,"Orland Park, IL",,,,Yes,,,,,Yes,Yes,Yes,,,,
Jovi,cat,Male,young,"Orland Park, IL",https://www.adoptapet.com/pet/24933622-orland-park-illinois-cat,Domestic Shorthair,Orange or Red,,,794795,,Private Owner,"Orland Park, IL",,Yes,,,,,,,,,,,,,
Pickles,cat,Female,adult,"Orland Park, IL",https://www.adoptapet.com/pet/22148415-orland-park-illinois-cat,Domestic Shorthair,"Gray, Blue or Silver Tabby",,,391583,,Private Owner,"Orland Park, IL",Yes,,,,,,,,Yes,Yes,,Yes,,,
Sweetie,cat,Female,adult,"Orland Park, IL",https://www.adoptapet.com/pet/22093750-orland-park-illinois-cat,Domestic Shorthair,Brown Tabby,,,386039,,Private Owner,"Orland Park, IL",Yes,,,Yes,,,,,Yes,Yes,,Yes,,,Yes
Ebony,cat,Female,kitten,"Lansing, IL",https://www.adoptapet.com/pet/25377400-lansing-illinois-cat,Domestic Mediumhair,All Black,,,,medium,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",Yes,,,Yes,,,,,,,,,,,
OLIVER,cat,Male,kitten,"Lansing, IL",https://www.adoptapet.com/pet/25382814-lansing-illinois-cat,Domestic Shorthair,Tiger Striped,,,,short,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",,Yes,,Yes,,,,,,,Yes,,Yes,,
Jasmine,cat,Female,kitten,"Lansing, IL",https://www.adoptapet.com/pet/25377392-lansing-illinois-cat,Domestic Shorthair,Brown Tabby,,,,short,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",Yes,,,Yes,,,,,,,Yes,,Yes,,
Sasha,cat,Female,adult,"Lansing, IL",https://www.adoptapet.com/pet/25368698-lansing-illinois-cat,Russian Blue,Gray or Blue,,,,short,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",Yes,,,Yes,,,Yes,,,,,,,,
CIRRUS,cat,Female,kitten,"Lansing, IL",https://www.adoptapet.com/pet/25304507-lansing-illinois-kitten,Domestic Shorthair,White,,,,short,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",Yes,,,Yes,,,,,,,Yes,,,,
TSUNAMI,cat,Female,kitten,"Lansing, IL",https://www.adoptapet.com/pet/25304595-lansing-illinois-kitten,Domestic Shorthair,All Black,,,,short,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",Yes,,,Yes,,,,,,,Yes,,,,
AVA,cat,Female,kitten,"Lansing, IL",https://www.adoptapet.com/pet/21510147-lansing-illinois-cat,Domestic Shorthair,White (Mostly),,,,short,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",Yes,,,Yes,,Yes,,,,,,,,,
CARMEL MAMA,cat,Female,young,"Lansing, IL",https://www.adoptapet.com/pet/24414259-lansing-illinois-cat,Domestic Shorthair,Tortoiseshell,,,,short,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",,,,,,,,,,,,,,,
SAPHIRA,cat,Female,kitten,"Lansing, IL",https://www.adoptapet.com/pet/24401922-lansing-illinois-cat,Domestic Shorthair,Tiger Striped,,,,short,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",Yes,,,Yes,,,,,,,Yes,,Yes,,
Harley Quinn,cat,Female,kitten,"Lansing, IL",https://www.adoptapet.com/pet/24971903-lansing-illinois-cat,Domestic Shorthair,Tortoiseshell,,,,short,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",Yes,,,Yes,,,,,,,Yes,,Yes,,
HANNAH,cat,Female,kitten,"Lansing, IL",https://www.adoptapet.com/pet/24575172-lansing-illinois-cat,Domestic Mediumhair,All Black,,,,medium,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",Yes,,,Yes,,,,,,,,,,,
Donna,cat,Female,kitten,"Lansing, IL",https://www.adoptapet.com/pet/22806842-lansing-illinois-cat,Domestic Shorthair,All Black,,,,short,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",Yes,,,Yes,,,,,,,Yes,,Yes,,
Salome,cat,Female,kitten,"Lansing, IL",https://www.adoptapet.com/pet/23289791-lansing-illinois-cat,Domestic Shorthair,All Black,,,,short,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",Yes,,,Yes,,,,,Yes,,Yes,,Yes,,
Scotty,cat,Male,kitten,"Lansing, IL",https://www.adoptapet.com/pet/24909855-lansing-illinois-cat,Domestic Shorthair,Orange or Red Tabby,,,,short,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",,Yes,,Yes,,,,,,,Yes,,Yes,,Yes
BEAN,cat,Male,kitten,"Lansing, IL",https://www.adoptapet.com/pet/23289776-lansing-illinois-cat,Domestic Shorthair,All Black,,,,short,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",,Yes,,Yes,,,,,Yes,,Yes,,Yes,,
Kate,cat,Female,kitten,"Lansing, IL",https://www.adoptapet.com/pet/25259271-lansing-illinois-kitten,Calico,Calico or Dilute Calico,,,,short,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",Yes,,,Yes,,,,,Yes,,Yes,,,,
Pippa,cat,Female,kitten,"Lansing, IL",https://www.adoptapet.com/pet/25284204-lansing-illinois-kitten,Calico,Tortoiseshell,,,,medium,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",Yes,,,Yes,,,,,Yes,,Yes,,,,Yes
NAOMI,cat,Female,kitten,"Lansing, IL",https://www.adoptapet.com/pet/23878050-lansing-illinois-cat,Domestic Shorthair,All Black,,,,medium,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",,,,,,,,,,,,,,,
ANNABELLE,cat,Female,senior,"Lansing, IL",https://www.adoptapet.com/pet/24414240-lansing-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,,,short,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",Yes,,,Yes,,,,,,,,,,Yes,
Cagney (Bonded with Lacey),cat,Female,kitten,"Lansing, IL",https://www.adoptapet.com/pet/24782798-lansing-illinois-cat,Domestic Shorthair,Calico or Dilute Calico,,,,short,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",Yes,,,Yes,,,,,,,,,,,
LACEY (Bonded with Cagney),cat,Female,kitten,"Lansing, IL",https://www.adoptapet.com/pet/24637674-lansing-illinois-kitten,Calico,Calico or Dilute Calico,,,,short,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",Yes,,,Yes,,,,,,,Yes,,Yes,,
FOZZY,cat,Male,kitten,"Lansing, IL",https://www.adoptapet.com/pet/25355305-lansing-illinois-kitten,Domestic Shorthair,Black (Mostly),,,,short,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",,Yes,,Yes,,,,,,,Yes,,Yes,,
Chantilly,cat,Female,kitten,"Lansing, IL",https://www.adoptapet.com/pet/25140286-lansing-illinois-kitten,Domestic Shorthair,Gray or Blue (Mostly),,,,short,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",Yes,,,Yes,,,,,Yes,,Yes,,,,
Jackie,cat,Female,kitten,"Lansing, IL",https://www.adoptapet.com/pet/22806729-lansing-illinois-cat,Domestic Shorthair,All Black,,,,short,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",Yes,,,Yes,,,,,,,Yes,,Yes,,
Shade,cat,Male,kitten,"Lansing, IL",https://www.adoptapet.com/pet/23438114-lansing-illinois-cat,Domestic Mediumhair,Gray or Blue (Mostly),,,,medium,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",,Yes,,Yes,,,,,,,,,,,
Josie,cat,Female,kitten,"Lansing, IL",https://www.adoptapet.com/pet/25377748-lansing-illinois-cat,Domestic Shorthair,All Black,,,,short,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",Yes,,,Yes,,,,,,,,,,,
Valentina,cat,Female,kitten,"Lansing, IL",https://www.adoptapet.com/pet/25377395-lansing-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,,,short,Kitties For Keeps Rescue,"P.O. Box 973, Lansing, IL 60438",Yes,,,Yes,,,,,,,Yes,,Yes,,
Gene Kelly,cat,Male,kitten,"Chicago, IL",https://www.adoptapet.com/pet/25476698-chicago-illinois-kitten,Domestic Shorthair,Orange or Red (Mostly),,,,short,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",,Yes,,Yes,,,,,Yes,,Yes,,,,
Wordsworth,cat,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/25097705-chicago-illinois-cat,Domestic Shorthair,"Gray, Blue or Silver Tabby",,,,short,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",,Yes,,Yes,,,,,Yes,,Yes,,,,
Ko,cat,Female,senior,"Chicago, IL",https://www.adoptapet.com/pet/25392189-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,,,short,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",Yes,,,Yes,,,,,Yes,,Yes,,,,
Widget,cat,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/25386314-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,,,short,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",,Yes,,Yes,,,,,Yes,,Yes,,,,
Grey Cashmere,cat,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/25386178-chicago-illinois-cat,Russian Blue,Gray or Blue,,,,short,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",Yes,,,Yes,,,Yes,,,,,,,,
Poppet,cat,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/25386330-chicago-illinois-cat,Domestic Mediumhair,Black & White or Tuxedo,,,,medium,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",,Yes,,Yes,,,,,Yes,,Yes,,,,
Biggs,cat,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/12716357-chicago-illinois-cat,Maine Coon,Brown Tabby,,,,long,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",,Yes,,Yes,,,,Yes,,,Yes,,Yes,,
Tortilla,cat,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/25374668-chicago-illinois-cat,Domestic Shorthair,Tortoiseshell,,,,short,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",Yes,,,Yes,,,,,,,Yes,,,,
Kuro and Aki,cat,Male,kitten,"Chicago, IL",https://www.adoptapet.com/pet/25334904-chicago-illinois-kitten,Domestic Mediumhair,Black & White or Tuxedo,,,,medium,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",,Yes,,Yes,,,,,,,Yes,,,,
Aki and Kuro,cat,Male,kitten,"Chicago, IL",https://www.adoptapet.com/pet/25334867-chicago-illinois-kitten,Domestic Longhair,Orange or Red (Mostly),,,,long,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",,Yes,,Yes,,,,,,,Yes,,,,
Thalia,cat,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/25334374-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,,,short,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",Yes,,,Yes,,,,,,,,,,,
Edward (Eddy),cat,Male,kitten,"Chicago, IL",https://www.adoptapet.com/pet/25299866-chicago-illinois-kitten,Domestic Shorthair,Black & White or Tuxedo,,,,short,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",,,,,,,,,Yes,,Yes,,Yes,,
Iron Man,cat,Male,kitten,"Chicago, IL",https://www.adoptapet.com/pet/25295976-chicago-illinois-kitten,Domestic Shorthair,Orange or Red Tabby,,,,short,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",,Yes,,Yes,,,,,Yes,,Yes,,Yes,,
Arthur (Artie),cat,Male,kitten,"Chicago, IL",https://www.adoptapet.com/pet/25299838-chicago-illinois-kitten,Domestic Shorthair,"Gray, Blue or Silver Tabby",,,,short,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",,Yes,,Yes,,,,,Yes,,Yes,,Yes,,
Hulk and Captain America,cat,Male,kitten,"Chicago, IL",https://www.adoptapet.com/pet/25295935-chicago-illinois-kitten,Domestic Shorthair,Black (Mostly),,,,short,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",,Yes,,Yes,,,,,Yes,,Yes,,Yes,,
Mindy,cat,Female,kitten,"Chicago, IL",https://www.adoptapet.com/pet/25191814-chicago-illinois-kitten,Calico,Calico or Dilute Calico,,,,short,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",Yes,,,Yes,,,,,Yes,,Yes,,,,
Jamie,cat,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/25135838-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,,,short,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",,Yes,,Yes,,,,,Yes,,Yes,,,,
Caspian,cat,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/24955534-chicago-illinois-cat,Domestic Shorthair,Tan or Fawn (Mostly),,,,short,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",,Yes,,Yes,,,,,,,Yes,,,,
Lil B,cat,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/25026107-chicago-illinois-cat,Domestic Shorthair,"Gray, Blue or Silver Tabby",,,,short,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",,Yes,,Yes,,,Yes,,,,Yes,,,,
Flannery,cat,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/25013251-chicago-illinois-cat,Domestic Shorthair,Orange or Red Tabby,,,,short,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",,Yes,,Yes,,,,,,,,,,,
Punky,cat,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/25026128-chicago-illinois-cat,Domestic Shorthair,Gray or Blue (Mostly),,,,short,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",,Yes,,Yes,,,Yes,,,,Yes,,,,
Coco,cat,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/22102592-chicago-illinois-cat,Domestic Shorthair,All Black,,,,short,Friends of Chicago Animal Care & Control,"Chicago, IL 60680",Yes,,,Yes,,,,Yes,,,,Yes,,,
Walrus,cat,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/23577853-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,,,short,Friends of Chicago Animal Care & Control,"Chicago, IL 60680",,Yes,,Yes,,,,Yes,,,Yes,,,Yes,Yes
Leela,cat,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/20004678-chicago-illinois-cat,Domestic Shorthair,Gray or Blue (Mostly),,,,short,Friends of Chicago Animal Care & Control,"Chicago, IL 60680",Yes,,,Yes,,,,,Yes,,Yes,,Yes,,
